SourceVertex,SubgraphId,PartitionId:700,8589934609,2
superstep,partition,subgraphID,time
1,5,21474836501,2
1,5,21474836491,42
1,5,21474836484,28
1,25,107374182420,32
1,25,107374182412,7
1,25,107374182431,7
1,25,107374182440,3
1,25,107374182441,5
1,25,107374182406,7
1,25,107374182434,6
1,25,107374182427,0
1,25,107374182405,8
1,25,107374182428,9
1,25,107374182419,5
1,25,107374182422,9
1,25,107374182413,0
1,25,107374182433,4
1,25,107374182418,13
1,25,107374182407,1
1,25,107374182446,8
1,25,107374182436,5
1,25,107374182442,8
1,25,107374182425,2
1,25,107374182400,2
1,25,107374182426,4
1,25,107374182445,14
1,25,107374182408,8
1,25,107374182402,5
1,25,107374182416,2
1,25,107374182410,13
1,25,107374182417,6
1,25,107374182435,7
1,25,107374182409,13
1,25,107374182438,0
1,25,107374182423,15
1,25,107374182415,7
1,25,107374182401,6
1,25,107374182437,4
1,25,107374182443,8
1,25,107374182430,6
1,25,107374182429,6
1,25,107374182444,10
1,25,107374182414,324
1,25,107374182421,7
1,25,107374182404,1
1,25,107374182403,15
1,25,107374182424,8
1,25,107374182439,3
1,25,107374182432,2
1,25,107374182411,3
2,5,21474836500,2
2,5,21474836486,37
2,5,21474836492,0
2,5,21474836485,0
2,5,21474836502,0
2,5,21474836499,0
2,5,21474836493,0
2,5,21474836498,0
2,5,21474836487,0
2,5,21474836480,0
2,5,21474836488,0
2,5,21474836482,0
2,5,21474836495,0
2,5,21474836496,1
2,5,21474836481,0
2,5,21474836490,0
2,5,21474836497,0
2,5,21474836489,0
2,5,21474836503,0
2,5,21474836483,0
2,5,21474836494,0
2,5,21474836501,0
2,5,21474836491,0
2,5,21474836484,0
2,25,107374182420,0
2,25,107374182412,0
2,25,107374182431,0
2,25,107374182440,0
2,25,107374182441,0
2,25,107374182406,0
2,25,107374182434,0
2,25,107374182427,0
2,25,107374182405,0
2,25,107374182428,1
2,25,107374182419,0
2,25,107374182422,0
2,25,107374182413,0
2,25,107374182433,0
2,25,107374182418,0
2,25,107374182407,0
2,25,107374182446,0
2,25,107374182436,0
2,25,107374182442,0
2,25,107374182425,0
2,25,107374182400,0
2,25,107374182426,0
2,25,107374182445,0
2,25,107374182408,0
2,25,107374182402,0
2,25,107374182416,0
2,25,107374182410,0
2,25,107374182417,0
2,25,107374182435,0
2,25,107374182409,0
2,25,107374182438,0
2,25,107374182423,0
2,25,107374182415,0
2,25,107374182401,0
2,25,107374182437,0
2,25,107374182443,0
2,25,107374182430,0
2,25,107374182429,0
2,25,107374182444,0
2,25,107374182414,30
2,25,107374182421,0
2,25,107374182404,0
2,25,107374182403,0
2,25,107374182424,0
2,25,107374182439,0
2,25,107374182432,0
2,25,107374182411,0
3,5,21474836500,11
3,5,21474836486,109
3,5,21474836492,0
3,5,21474836485,0
3,5,21474836502,0
3,5,21474836499,0
3,5,21474836493,1
3,5,21474836498,0
3,5,21474836487,0
3,5,21474836480,0
3,5,21474836488,1
3,5,21474836482,1
3,5,21474836495,3
3,5,21474836496,0
3,5,21474836481,3
3,5,21474836490,0
3,5,21474836497,0
3,5,21474836489,2
3,5,21474836503,1
3,5,21474836483,0
3,5,21474836494,0
3,5,21474836501,2
3,5,21474836491,1
3,5,21474836484,1
3,25,107374182420,0
3,25,107374182412,0
3,25,107374182431,0
3,25,107374182440,0
3,25,107374182441,0
3,25,107374182406,0
3,25,107374182434,0
3,25,107374182427,0
3,25,107374182405,0
3,25,107374182428,0
3,25,107374182419,0
3,25,107374182422,0
3,25,107374182413,0
3,25,107374182433,0
3,25,107374182418,0
3,25,107374182407,0
3,25,107374182446,0
3,25,107374182436,0
3,25,107374182442,0
3,25,107374182425,0
3,25,107374182400,0
3,25,107374182426,0
3,25,107374182445,1
3,25,107374182408,0
3,25,107374182402,0
3,25,107374182416,0
3,25,107374182410,0
3,25,107374182417,1
3,25,107374182435,0
3,25,107374182409,0
3,25,107374182438,0
3,25,107374182423,0
3,25,107374182415,1
3,25,107374182401,0
3,25,107374182437,0
3,25,107374182443,0
3,25,107374182430,0
3,25,107374182429,0
3,25,107374182444,0
3,25,107374182414,83
3,25,107374182421,0
3,25,107374182404,0
3,25,107374182403,0
3,25,107374182424,0
3,25,107374182439,0
3,25,107374182432,0
3,25,107374182411,0
4,5,21474836486,2785
4,5,21474836498,3
4,25,107374182426,1
4,25,107374182402,0
4,25,107374182414,2520
5,5,21474836500,11
5,5,21474836486,1527
5,5,21474836492,0
5,5,21474836485,0
5,5,21474836498,1
5,5,21474836487,1
5,5,21474836480,1
5,5,21474836488,1
5,5,21474836482,8
5,5,21474836495,16
5,5,21474836496,1
5,5,21474836481,18
5,5,21474836490,1
5,5,21474836497,1
5,5,21474836489,4
5,5,21474836503,9
5,5,21474836483,0
5,5,21474836494,1
5,5,21474836501,12
5,5,21474836491,7
5,5,21474836484,1
5,25,107374182420,1
5,25,107374182412,0
5,25,107374182431,1
5,25,107374182440,0
5,25,107374182441,0
5,25,107374182406,1
5,25,107374182434,0
5,25,107374182405,1
5,25,107374182428,0
5,25,107374182419,0
5,25,107374182422,1
5,25,107374182413,0
5,25,107374182433,0
5,25,107374182418,1
5,25,107374182407,0
5,25,107374182446,1
5,25,107374182436,0
5,25,107374182442,0
5,25,107374182425,1
5,25,107374182400,0
5,25,107374182445,0
5,25,107374182408,1
5,25,107374182416,1
5,25,107374182410,0
5,25,107374182417,0
5,25,107374182435,1
5,25,107374182409,0
5,25,107374182423,0
5,25,107374182415,1
5,25,107374182401,0
5,25,107374182437,1
5,25,107374182443,0
5,25,107374182430,0
5,25,107374182429,1
5,25,107374182444,0
5,25,107374182414,621
5,25,107374182421,0
5,25,107374182404,0
5,25,107374182403,1
5,25,107374182424,1
5,25,107374182439,0
5,25,107374182432,1
5,25,107374182411,0
6,5,21474836486,420
6,5,21474836492,1
6,5,21474836485,1
6,5,21474836499,2
6,5,21474836487,0
6,5,21474836480,1
6,5,21474836482,10
6,5,21474836495,19
6,5,21474836496,1
6,5,21474836481,20
6,5,21474836490,1
6,5,21474836489,5
6,5,21474836483,0
6,5,21474836491,0
6,5,21474836484,1
6,25,107374182412,0
6,25,107374182431,1
6,25,107374182440,2
6,25,107374182441,0
6,25,107374182434,1
6,25,107374182427,1
6,25,107374182419,0
6,25,107374182422,1
6,25,107374182418,1
6,25,107374182436,1
6,25,107374182442,0
6,25,107374182425,0
6,25,107374182445,1
6,25,107374182408,1
6,25,107374182416,1
6,25,107374182410,0
6,25,107374182435,1
6,25,107374182409,1
6,25,107374182438,0
6,25,107374182423,1
6,25,107374182415,1
6,25,107374182401,1
6,25,107374182430,0
6,25,107374182444,2
6,25,107374182414,1536
6,25,107374182421,0
6,25,107374182403,0
6,25,107374182424,1
6,25,107374182439,0
6,25,107374182432,0
6,25,107374182411,1
7,5,21474836500,11
7,5,21474836486,10
7,5,21474836492,1
7,5,21474836487,0
7,5,21474836495,1
7,5,21474836481,0
7,5,21474836497,0
7,5,21474836489,4
7,5,21474836501,13
7,5,21474836491,1
7,25,107374182440,1
7,25,107374182427,0
7,25,107374182419,0
7,25,107374182407,0
7,25,107374182442,0
7,25,107374182400,1
7,25,107374182435,0
7,25,107374182409,0
7,25,107374182423,0
7,25,107374182444,1
7,25,107374182414,8
8,5,21474836486,4
8,5,21474836492,1
8,5,21474836481,2
8,5,21474836490,1
8,5,21474836483,1
8,25,107374182427,1
8,25,107374182442,2
8,25,107374182414,5
8,25,107374182421,1
9,5,21474836486,1
9,25,107374182414,3
10,5,21474836486,0
0,1,4294967316,4
0,1,4294967308,1
0,1,4294967351,6
0,1,4294967327,1
0,1,4294967336,2
0,1,4294967337,3
0,1,4294967358,0
0,1,4294967302,1
0,1,4294967330,0
0,1,4294967323,1
0,1,4294967344,0
0,1,4294967301,0
0,1,4294967324,1
0,1,4294967318,0
0,1,4294967315,1
0,1,4294967309,0
0,1,4294967329,1
0,1,4294967345,1
0,1,4294967303,0
0,1,4294967342,1
0,1,4294967338,0
0,1,4294967321,1
0,1,4294967296,0
0,1,4294967322,6
0,1,4294967352,1722
0,1,4294967314,1
0,1,4294967357,0
0,1,4294967332,1
0,1,4294967349,0
0,1,4294967343,0
0,1,4294967304,0
0,1,4294967341,0
0,1,4294967298,1
0,1,4294967360,1
0,1,4294967359,1
0,1,4294967312,0
0,1,4294967347,1
0,1,4294967306,6
0,1,4294967348,0
0,1,4294967313,0
0,1,4294967354,0
0,1,4294967331,0
0,1,4294967305,1
0,1,4294967334,0
0,1,4294967350,0
0,1,4294967319,0
0,1,4294967311,0
0,1,4294967297,1
0,1,4294967353,0
0,1,4294967333,1
0,1,4294967339,0
0,1,4294967325,1
0,1,4294967326,0
0,1,4294967340,1
0,1,4294967362,0
0,1,4294967317,1
0,1,4294967310,0
0,1,4294967356,1
0,1,4294967320,0
0,1,4294967335,0
0,1,4294967328,0
0,1,4294967346,0
0,1,4294967355,1
0,1,4294967300,0
0,1,4294967299,0
0,1,4294967361,0
0,1,4294967307,0
0,21,90194313236,4
0,21,90194313228,0
0,21,90194313247,1
0,21,90194313256,0
0,21,90194313257,0
0,21,90194313222,7
0,21,90194313250,0
0,21,90194313243,0
0,21,90194313221,0
0,21,90194313244,1
0,21,90194313235,1
0,21,90194313238,1
0,21,90194313229,1
0,21,90194313249,0
0,21,90194313234,0
0,21,90194313223,0
0,21,90194313262,4
0,21,90194313252,1
0,21,90194313258,9
0,21,90194313241,1
0,21,90194313263,4
0,21,90194313242,1
0,21,90194313216,0
0,21,90194313224,1
0,21,90194313261,0
0,21,90194313218,1
0,21,90194313232,1
0,21,90194313226,0
0,21,90194313233,1
0,21,90194313251,5
0,21,90194313254,1
0,21,90194313225,1
0,21,90194313239,0
0,21,90194313231,0
0,21,90194313217,0
0,21,90194313253,1
0,21,90194313259,1
0,21,90194313246,0
0,21,90194313245,0
0,21,90194313260,1
0,21,90194313237,3
0,21,90194313230,0
0,21,90194313220,0
0,21,90194313219,1
0,21,90194313240,0
0,21,90194313248,1489
0,21,90194313255,0
0,21,90194313227,2
1,1,4294967316,74
1,1,4294967308,9
1,1,4294967351,13
1,1,4294967327,7
1,1,4294967336,4
1,1,4294967337,7
1,1,4294967358,0
1,1,4294967302,9
1,1,4294967330,0
1,1,4294967323,4
1,1,4294967344,0
1,1,4294967301,15
1,1,4294967324,0
1,1,4294967318,0
1,1,4294967315,5
1,1,4294967309,4
1,1,4294967329,0
1,1,4294967345,0
1,1,4294967303,0
1,1,4294967342,0
1,1,4294967338,0
1,1,4294967321,0
1,1,4294967296,0
1,1,4294967322,5
1,1,4294967352,281
1,1,4294967314,14
1,1,4294967357,0
1,1,4294967332,0
1,1,4294967349,6
1,1,4294967343,0
1,1,4294967304,0
1,1,4294967341,0
1,1,4294967298,0
1,1,4294967360,15
1,1,4294967359,4
1,1,4294967312,0
1,1,4294967347,20
1,1,4294967306,4
1,1,4294967348,0
1,1,4294967313,0
1,1,4294967354,0
1,1,4294967331,0
1,1,4294967305,3
1,1,4294967334,0
1,1,4294967350,0
1,1,4294967319,0
1,1,4294967311,7
1,1,4294967297,11
1,1,4294967353,0
1,1,4294967333,6
1,1,4294967339,0
1,1,4294967325,7
1,1,4294967326,0
1,1,4294967340,2
1,1,4294967362,7
1,1,4294967317,8
1,1,4294967310,2
1,1,4294967356,7
1,1,4294967320,0
1,1,4294967335,0
1,1,4294967328,0
1,1,4294967346,0
1,1,4294967355,0
1,1,4294967300,0
1,1,4294967299,0
1,1,4294967361,16
1,1,4294967307,15
1,21,90194313236,5
1,21,90194313228,6
1,21,90194313247,0
1,21,90194313256,5
1,21,90194313257,13
1,21,90194313222,19
1,21,90194313250,0
1,21,90194313243,4
1,21,90194313221,29
1,21,90194313244,15
1,21,90194313235,491
1,21,90194313238,1
1,21,90194313229,18
1,21,90194313249,8
1,21,90194313234,7
1,21,90194313223,11
1,21,90194313262,15
1,21,90194313252,6
1,21,90194313258,11
1,21,90194313241,41
1,21,90194313263,5
1,21,90194313242,8
1,21,90194313216,8
1,21,90194313224,12
1,21,90194313261,3
1,21,90194313218,1
1,21,90194313232,3
1,21,90194313226,0
1,21,90194313233,5
1,21,90194313251,10
1,21,90194313254,13
1,21,90194313225,7
1,21,90194313239,4
1,21,90194313231,3
1,21,90194313217,6
1,21,90194313253,6
1,21,90194313259,6
1,21,90194313246,16
1,21,90194313245,24
1,21,90194313260,1
1,21,90194313237,11
1,21,90194313230,6
1,21,90194313220,15
1,21,90194313219,2
1,21,90194313240,9
1,21,90194313248,281
1,21,90194313255,4
1,21,90194313227,1
2,1,4294967316,1
2,1,4294967308,0
2,1,4294967351,0
2,1,4294967327,0
2,1,4294967336,0
2,1,4294967337,0
2,1,4294967358,0
2,1,4294967302,0
2,1,4294967330,0
2,1,4294967323,1
2,1,4294967344,0
2,1,4294967301,0
2,1,4294967324,0
2,1,4294967318,0
2,1,4294967315,0
2,1,4294967309,1
2,1,4294967329,0
2,1,4294967345,0
2,1,4294967303,0
2,1,4294967342,0
2,1,4294967338,0
2,1,4294967321,0
2,1,4294967296,0
2,1,4294967322,0
2,1,4294967352,36
2,1,4294967314,0
2,1,4294967357,0
2,1,4294967332,0
2,1,4294967349,0
2,1,4294967343,0
2,1,4294967304,0
2,1,4294967341,0
2,1,4294967298,0
2,1,4294967360,0
2,1,4294967359,1
2,1,4294967312,0
2,1,4294967347,0
2,1,4294967306,0
2,1,4294967348,0
2,1,4294967313,0
2,1,4294967354,1
2,1,4294967331,0
2,1,4294967305,0
2,1,4294967334,0
2,1,4294967350,0
2,1,4294967319,0
2,1,4294967311,0
2,1,4294967297,0
2,1,4294967353,0
2,1,4294967333,0
2,1,4294967339,0
2,1,4294967325,0
2,1,4294967326,0
2,1,4294967340,0
2,1,4294967362,0
2,1,4294967317,0
2,1,4294967310,1
2,1,4294967356,0
2,1,4294967320,0
2,1,4294967335,0
2,1,4294967328,0
2,1,4294967346,0
2,1,4294967355,0
2,1,4294967300,0
2,1,4294967299,0
2,1,4294967361,0
2,1,4294967307,0
2,21,90194313236,0
2,21,90194313228,0
2,21,90194313247,0
2,21,90194313256,0
2,21,90194313257,0
2,21,90194313222,0
2,21,90194313250,0
2,21,90194313243,0
2,21,90194313221,0
2,21,90194313244,0
2,21,90194313235,0
2,21,90194313238,0
2,21,90194313229,0
2,21,90194313249,0
2,21,90194313234,0
2,21,90194313223,0
2,21,90194313262,1
2,21,90194313252,0
2,21,90194313258,0
2,21,90194313241,0
2,21,90194313263,0
2,21,90194313242,0
2,21,90194313216,0
2,21,90194313224,0
2,21,90194313261,0
2,21,90194313218,0
2,21,90194313232,0
2,21,90194313226,0
2,21,90194313233,0
2,21,90194313251,0
2,21,90194313254,0
2,21,90194313225,0
2,21,90194313239,0
2,21,90194313231,0
2,21,90194313217,1
2,21,90194313253,0
2,21,90194313259,0
2,21,90194313246,0
2,21,90194313245,0
2,21,90194313260,1
2,21,90194313237,0
2,21,90194313230,0
2,21,90194313220,0
2,21,90194313219,0
2,21,90194313240,0
2,21,90194313248,3
2,21,90194313255,1
2,21,90194313227,0
3,1,4294967316,1
3,1,4294967308,0
3,1,4294967351,2
3,1,4294967327,1
3,1,4294967336,1
3,1,4294967337,0
3,1,4294967358,0
3,1,4294967302,0
3,1,4294967330,0
3,1,4294967323,0
3,1,4294967344,0
3,1,4294967301,0
3,1,4294967324,0
3,1,4294967318,0
3,1,4294967315,0
3,1,4294967309,0
3,1,4294967329,0
3,1,4294967345,0
3,1,4294967303,0
3,1,4294967342,0
3,1,4294967338,0
3,1,4294967321,0
3,1,4294967296,0
3,1,4294967322,3
3,1,4294967352,105
3,1,4294967314,0
3,1,4294967357,0
3,1,4294967332,0
3,1,4294967349,1
3,1,4294967343,0
3,1,4294967304,0
3,1,4294967341,0
3,1,4294967298,0
3,1,4294967360,0
3,1,4294967359,0
3,1,4294967312,0
3,1,4294967347,1
3,1,4294967306,2
3,1,4294967348,0
3,1,4294967313,0
3,1,4294967354,0
3,1,4294967331,0
3,1,4294967305,0
3,1,4294967334,1
3,1,4294967350,0
3,1,4294967319,0
3,1,4294967311,0
3,1,4294967297,0
3,1,4294967353,0
3,1,4294967333,1
3,1,4294967339,0
3,1,4294967325,0
3,1,4294967326,0
3,1,4294967340,0
3,1,4294967362,1
3,1,4294967317,0
3,1,4294967310,0
3,1,4294967356,0
3,1,4294967320,0
3,1,4294967335,0
3,1,4294967328,0
3,1,4294967346,0
3,1,4294967355,0
3,1,4294967300,0
3,1,4294967299,0
3,1,4294967361,0
3,1,4294967307,0
3,21,90194313236,1
3,21,90194313228,0
3,21,90194313247,0
3,21,90194313256,0
3,21,90194313257,1
3,21,90194313222,3
3,21,90194313250,0
3,21,90194313243,0
3,21,90194313221,1
3,21,90194313244,0
3,21,90194313235,0
3,21,90194313238,0
3,21,90194313229,0
3,21,90194313249,0
3,21,90194313234,0
3,21,90194313223,1
3,21,90194313262,1
3,21,90194313252,0
3,21,90194313258,3
3,21,90194313241,1
3,21,90194313263,2
3,21,90194313242,1
3,21,90194313216,0
3,21,90194313224,0
3,21,90194313261,0
3,21,90194313218,0
3,21,90194313232,0
3,21,90194313226,0
3,21,90194313233,0
3,21,90194313251,1
3,21,90194313254,0
3,21,90194313225,0
3,21,90194313239,0
3,21,90194313231,0
3,21,90194313217,0
3,21,90194313253,0
3,21,90194313259,0
3,21,90194313246,0
3,21,90194313245,0
3,21,90194313260,0
3,21,90194313237,0
3,21,90194313230,0
3,21,90194313220,0
3,21,90194313219,0
3,21,90194313240,0
3,21,90194313248,71
3,21,90194313255,0
3,21,90194313227,1
4,1,4294967315,2
4,1,4294967309,1
4,1,4294967322,33
4,1,4294967352,3394
4,21,90194313216,2
4,21,90194313251,13
4,21,90194313245,4
4,21,90194313248,3404
5,1,4294967316,1
5,1,4294967308,1
5,1,4294967351,2
5,1,4294967327,1
5,1,4294967336,1
5,1,4294967337,1
5,1,4294967302,1
5,1,4294967330,1
5,1,4294967323,1
5,1,4294967301,1
5,1,4294967352,1911
5,1,4294967314,0
5,1,4294967349,0
5,1,4294967360,3
5,1,4294967359,1
5,1,4294967347,1
5,1,4294967306,14
5,1,4294967305,1
5,1,4294967311,0
5,1,4294967297,1
5,1,4294967333,1
5,1,4294967325,1
5,1,4294967340,0
5,1,4294967362,0
5,1,4294967317,1
5,1,4294967310,1
5,1,4294967356,0
5,1,4294967361,1
5,1,4294967307,1
5,21,90194313236,8
5,21,90194313228,1
5,21,90194313256,1
5,21,90194313257,1
5,21,90194313222,15
5,21,90194313243,2
5,21,90194313221,1
5,21,90194313244,1
5,21,90194313235,1
5,21,90194313238,0
5,21,90194313229,2
5,21,90194313249,0
5,21,90194313234,1
5,21,90194313223,1
5,21,90194313262,8
5,21,90194313252,0
5,21,90194313258,19
5,21,90194313241,3
5,21,90194313263,8
5,21,90194313242,2
5,21,90194313216,1
5,21,90194313224,1
5,21,90194313261,0
5,21,90194313218,1
5,21,90194313232,2
5,21,90194313226,0
5,21,90194313233,1
5,21,90194313251,0
5,21,90194313254,2
5,21,90194313225,3
5,21,90194313239,0
5,21,90194313231,1
5,21,90194313217,1
5,21,90194313253,2
5,21,90194313259,0
5,21,90194313246,1
5,21,90194313245,1
5,21,90194313260,0
5,21,90194313237,6
5,21,90194313230,0
5,21,90194313220,1
5,21,90194313219,1
5,21,90194313240,1
5,21,90194313248,1682
5,21,90194313255,0
5,21,90194313227,5
6,1,4294967316,0
6,1,4294967351,0
6,1,4294967327,1
6,1,4294967336,0
6,1,4294967330,1
6,1,4294967323,0
6,1,4294967301,0
